IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
326,Déjeuner des preux #2656,2024-10-25,76 Place d'Armes,Élaine Pendragon
327,Déjeuner des preux #4520,2024-05-06,178 Place d'Armes,Viviane de Gaule
328,Festin des chevaliers #423,2021-07-04,136 Rue de la Paix,Gauvain de Bretagne
329,Banquet royal #5668,2019-08-03,173 Allée des Preux,Élaine des Îles
330,Agapes fraternelles #6582,2015-03-13,37 Chemin des Dames,Perceval de Lyonesse
331,Dîner de gala #9245,2017-03-20,25 Chemin des Dames,Lancelot de Gaule
332,Déjeuner des preux #742,2017-04-25,186 Allée des Preux,Lancelot de Galles
333,Agapes fraternelles #5655,2019-04-12,198 Allée des Preux,Tristan de Gaule
334,Souper d'apparat #4469,2012-04-15,118 Allée des Preux,Lancelot Le Fay
335,Souper d'apparat #3795,2024-04-01,175 Place d'Armes,Guenièvre de Galles
336,Festin des chevaliers #9544,2017-11-16,58 Avenue des Chevaliers,Tristan de Cornouailles
337,Dîner de gala #1515,2011-05-10,71 Chemin des Dames,Tristan de Cornouailles
338,Souper d'apparat #8701,2010-03-26,152 Place d'Armes,Viviane Pendragon
339,Festin des chevaliers #5188,2014-02-02,11 Avenue des Chevaliers,Perceval de Lyonesse
340,Agapes fraternelles #3318,2006-02-13,43 Boulevard du Roi,Élaine d'Orkney
341,Souper d'apparat #3008,2024-04-13,167 Chemin des Dames,Tristan des Îles
342,Banquet royal #7119,2020-11-29,181 Allée des Preux,Arthur Pendragon
343,Déjeuner des preux #479,2024-10-22,150 Place d'Armes,Morgane d'Orkney
344,Banquet royal #67,2019-10-31,130 Place d'Armes,Iseult de Lyonesse
345,Agapes fraternelles #7401,2013-04-05,162 Avenue des Chevaliers,Lancelot des Îles
346,Dîner de gala #178,2024-03-21,166 Avenue des Chevaliers,Iseult de Cornouailles
347,Déjeuner des preux #2527,2021-03-05,193 Chemin des Dames,Lancelot de Cornouailles
348,Banquet royal #6934,2019-10-11,132 Avenue des Chevaliers,Arthur de Bretagne
349,Souper d'apparat #9499,2020-06-10,109 Allée des Preux,Viviane d'Orkney
350,Déjeuner des preux #8415,2017-10-24,52 Allée des Preux,Guenièvre de Cornouailles
351,Souper d'apparat #4271,2022-12-09,179 Avenue des Chevaliers,Viviane de Galles
352,Festin des chevaliers #6999,2015-09-21,129 Allée des Preux,Tristan d'Orkney
353,Banquet royal #8180,2022-11-07,99 Allée des Preux,Viviane Pendragon
354,Agapes fraternelles #5635,2010-10-01,168 Avenue des Chevaliers,Gauvain de Galles
355,Agapes fraternelles #2431,2024-03-26,128 Avenue des Chevaliers,Gauvain de Cornouailles
356,Déjeuner des preux #3880,2022-11-17,182 Boulevard du Roi,Guenièvre Le Fay
357,Déjeuner des preux #4429,2014-03-26,87 Allée des Preux,Lancelot Pendragon
358,Agapes fraternelles #2923,2016-05-20,81 Rue de la Paix,Élaine du Lac
359,Déjeuner des preux #5057,2006-07-14,138 Allée des Preux,Lancelot de Cornouailles
360,Agapes fraternelles #1275,2018-01-31,105 Place d'Armes,Arthur de Cornouailles
361,Souper d'apparat #342,2023-03-31,197 Allée des Preux,Gauvain de Cornouailles
362,Agapes fraternelles #6454,2013-03-08,100 Place d'Armes,Guenièvre de Cornouailles
363,Déjeuner des preux #9563,2010-11-30,132 Place d'Armes,Tristan de Gaule
364,Souper d'apparat #1332,2013-11-22,83 Rue de la Paix,Morgane des Îles
365,Déjeuner des preux #551,2023-10-10,18 Place d'Armes,Viviane Pendragon
366,Dîner de gala #9849,2024-10-10,35 Place d'Armes,Gauvain Pendragon
367,Déjeuner des preux #6486,2015-11-20,83 Boulevard du Roi,Tristan Pendragon
368,Festin des chevaliers #713,2017-08-13,35 Chemin des Dames,Élaine de Lyonesse
369,Dîner de gala #7766,2018-04-09,44 Allée des Preux,Lancelot d'Orkney
370,Banquet royal #4932,2021-11-28,186 Boulevard du Roi,Gauvain de Bretagne
371,Festin des chevaliers #6747,2020-06-15,31 Chemin des Dames,Élaine Le Fay
372,Souper d'apparat #2591,2020-12-03,117 Place d'Armes,Élaine de Bretagne
373,Banquet royal #2518,2014-07-25,26 Avenue des Chevaliers,Lancelot Pendragon
374,Festin des chevaliers #9353,2009-07-11,90 Place d'Armes,Guenièvre du Lac
375,Souper d'apparat #3465,2011-11-12,150 Boulevard du Roi,Élaine Le Fay
376,Agapes fraternelles #9646,2024-07-21,179 Allée des Preux,Guenièvre de Galles
377,Souper d'apparat #5324,2024-08-14,135 Chemin des Dames,Morgane du Lac
378,Souper d'apparat #8365,2017-01-31,8 Avenue des Chevaliers,Viviane de Galles
379,Festin des chevaliers #4850,2016-03-09,100 Chemin des Dames,Viviane Pendragon
380,Agapes fraternelles #7089,2018-08-20,51 Rue de la Paix,Perceval de Bretagne
381,Banquet royal #1135,2024-04-01,53 Boulevard du Roi,Arthur des Îles
382,Agapes fraternelles #675,2021-11-25,100 Place d'Armes,Morgane de Cornouailles
383,Déjeuner des preux #5059,2021-04-22,80 Chemin des Dames,Tristan de Lyonesse
384,Dîner de gala #4705,2010-03-25,76 Chemin des Dames,Iseult de Gaule
385,Festin des chevaliers #5472,2023-11-06,107 Chemin des Dames,Perceval de Lyonesse
386,Banquet royal #3911,2010-12-27,48 Chemin des Dames,Morgane du Lac
387,Souper d'apparat #7096,2024-10-07,152 Allée des Preux,Iseult des Îles
388,Déjeuner des preux #3993,2023-10-22,195 Avenue des Chevaliers,Viviane du Lac
389,Déjeuner des preux #5664,2023-09-18,6 Allée des Preux,Viviane de Lyonesse
390,Festin des chevaliers #6467,2012-08-17,25 Rue de la Paix,Lancelot de Galles
391,Banquet royal #4769,2023-02-13,83 Place d'Armes,Tristan de Galles
392,Banquet royal #1640,2008-05-16,46 Boulevard du Roi,Perceval de Cornouailles
393,Festin des chevaliers #8665,2022-05-05,11 Place d'Armes,Perceval Pendragon
394,Déjeuner des preux #6118,2024-04-22,69 Rue de la Paix,Morgane d'Orkney
395,Dîner de gala #8820,2017-04-04,92 Rue de la Paix,Viviane de Gaule
396,Souper d'apparat #9685,2018-10-28,42 Place d'Armes,Arthur du Lac
397,Banquet royal #1870,2014-11-02,11 Place d'Armes,Tristan de Lyonesse
398,Souper d'apparat #7620,2023-03-09,72 Allée des Preux,Iseult des Îles
399,Dîner de gala #5680,2010-04-08,145 Allée des Preux,Élaine du Lac
400,Souper d'apparat #1954,2022-11-23,43 Boulevard du Roi,Iseult du Lac
401,Festin des chevaliers #8281,2016-01-06,14 Place d'Armes,Iseult d'Orkney
402,Agapes fraternelles #5563,2017-03-01,59 Chemin des Dames,Arthur de Cornouailles
403,Banquet royal #3530,2023-10-28,113 Boulevard du Roi,Arthur de Lyonesse
404,Dîner de gala #5237,2013-07-25,135 Avenue des Chevaliers,Tristan de Cornouailles
405,Agapes fraternelles #5581,2017-04-15,60 Boulevard du Roi,Viviane de Galles
406,Agapes fraternelles #2131,2020-03-07,118 Boulevard du Roi,Lancelot de Lyonesse
407,Déjeuner des preux #7387,2024-11-13,44 Chemin des Dames,Lancelot des Îles
408,Agapes fraternelles #7773,2016-04-28,195 Chemin des Dames,Tristan de Cornouailles
409,Festin des chevaliers #7259,2023-11-24,139 Boulevard du Roi,Tristan des Îles
410,Dîner de gala #7085,2011-03-10,78 Rue de la Paix,Arthur d'Orkney
411,Festin des chevaliers #3971,2017-07-18,71 Avenue des Chevaliers,Lancelot de Gaule
412,Déjeuner des preux #1544,2020-03-11,128 Allée des Preux,Arthur des Îles
413,Dîner de gala #4962,2021-11-24,200 Place d'Armes,Viviane de Galles
414,Dîner de gala #4154,2012-11-14,11 Boulevard du Roi,Iseult du Lac
415,Dîner de gala #8496,2022-01-02,24 Place d'Armes,Morgane Pendragon
416,Festin des chevaliers #4923,2021-04-12,122 Chemin des Dames,Élaine de Bretagne
417,Déjeuner des preux #8348,2020-04-15,188 Avenue des Chevaliers,Gauvain Pendragon
418,Souper d'apparat #8889,2012-04-01,149 Place d'Armes,Gauvain de Cornouailles
419,Banquet royal #6451,2016-04-09,61 Allée des Preux,Élaine d'Orkney
420,Festin des chevaliers #6508,2016-04-13,158 Place d'Armes,Iseult de Galles
421,Déjeuner des preux #7047,2015-05-31,69 Avenue des Chevaliers,Lancelot de Gaule
422,Déjeuner des preux #6910,2018-11-24,182 Rue de la Paix,Perceval Pendragon
423,Agapes fraternelles #1571,2017-02-28,141 Avenue des Chevaliers,Viviane de Gaule
424,Déjeuner des preux #2403,2006-06-28,90 Boulevard du Roi,Iseult de Cornouailles
425,Déjeuner des preux #8948,2015-10-09,138 Boulevard du Roi,Arthur du Lac
426,Banquet royal #459,2010-11-30,188 Avenue des Chevaliers,Viviane Pendragon
427,Banquet royal #6597,2014-04-09,63 Avenue des Chevaliers,Morgane de Galles
428,Déjeuner des preux #5060,2018-01-13,153 Rue de la Paix,Morgane des Îles
429,Souper d'apparat #8800,2013-03-06,43 Rue de la Paix,Arthur de Cornouailles
430,Festin des chevaliers #1235,2016-04-05,32 Place d'Armes,Perceval du Lac
431,Souper d'apparat #7364,2022-10-15,105 Avenue des Chevaliers,Morgane de Bretagne
432,Souper d'apparat #6844,2014-10-18,159 Rue de la Paix,Gauvain d'Orkney
433,Déjeuner des preux #3260,2024-04-20,29 Rue de la Paix,Viviane Pendragon
434,Festin des chevaliers #1952,2024-04-25,64 Place d'Armes,Viviane de Gaule
435,Agapes fraternelles #6611,2020-10-16,190 Chemin des Dames,Élaine de Cornouailles
436,Déjeuner des preux #5306,2020-09-11,21 Chemin des Dames,Gauvain Pendragon
437,Dîner de gala #1249,2021-03-29,111 Boulevard du Roi,Gauvain des Îles
438,Souper d'apparat #5803,2019-04-05,15 Boulevard du Roi,Iseult de Bretagne
439,Souper d'apparat #5208,2022-03-06,63 Allée des Preux,Élaine de Bretagne
440,Agapes fraternelles #5967,2014-11-09,4 Avenue des Chevaliers,Guenièvre de Bretagne
441,Souper d'apparat #9070,2015-03-05,166 Avenue des Chevaliers,Morgane du Lac
442,Festin des chevaliers #5010,2024-08-15,122 Allée des Preux,Perceval du Lac
443,Souper d'apparat #8805,2012-03-26,7 Allée des Preux,Perceval du Lac
444,Déjeuner des preux #1127,2023-11-28,125 Rue de la Paix,Gauvain de Bretagne
445,Agapes fraternelles #907,2015-10-18,157 Avenue des Chevaliers,Gauvain des Îles
446,Dîner de gala #6823,2022-06-01,193 Rue de la Paix,Viviane de Galles
447,Festin des chevaliers #8734,2001-06-05,86 Boulevard du Roi,Tristan de Gaule
448,Souper d'apparat #1370,2022-11-09,30 Boulevard du Roi,Morgane de Cornouailles
449,Souper d'apparat #3379,2023-11-13,66 Place d'Armes,Arthur Le Fay
450,Dîner de gala #7285,2023-11-23,198 Chemin des Dames,Gauvain de Lyonesse
451,Agapes fraternelles #6820,2017-10-24,17 Place d'Armes,Arthur de Galles
452,Dîner de gala #4226,2020-03-07,141 Boulevard du Roi,Morgane Le Fay
453,Déjeuner des preux #8077,2020-09-12,80 Place d'Armes,Arthur de Gaule
454,Dîner de gala #9129,2016-02-10,157 Chemin des Dames,Viviane de Cornouailles
455,Souper d'apparat #6062,2010-10-16,80 Chemin des Dames,Guenièvre du Lac
456,Agapes fraternelles #9024,2024-06-08,147 Avenue des Chevaliers,Élaine d'Orkney
457,Banquet royal #5597,2016-04-28,200 Boulevard du Roi,Tristan de Gaule
458,Festin des chevaliers #8716,2023-11-13,50 Rue de la Paix,Gauvain Le Fay
459,Déjeuner des preux #5010,2013-04-11,83 Rue de la Paix,Guenièvre d'Orkney
460,Souper d'apparat #2984,2024-11-20,181 Rue de la Paix,Perceval Pendragon
461,Banquet royal #9497,2015-03-30,193 Chemin des Dames,Lancelot de Cornouailles
462,Déjeuner des preux #3286,2009-04-13,170 Allée des Preux,Viviane Le Fay
463,Banquet royal #3918,2012-06-09,17 Chemin des Dames,Gauvain de Lyonesse
464,Agapes fraternelles #5056,2023-03-06,93 Avenue des Chevaliers,Iseult des Îles
465,Dîner de gala #3611,2010-10-20,6 Boulevard du Roi,Perceval des Îles
466,Banquet royal #2795,2023-10-20,12 Place d'Armes,Viviane de Cornouailles
467,Dîner de gala #4524,2023-04-25,144 Avenue des Chevaliers,Tristan du Lac
468,Déjeuner des preux #2765,2022-09-29,173 Boulevard du Roi,Lancelot des Îles
469,Déjeuner des preux #3624,2022-03-26,35 Place d'Armes,Iseult de Lyonesse
470,Agapes fraternelles #711,2015-04-14,66 Chemin des Dames,Gauvain de Cornouailles
471,Festin des chevaliers #2401,2008-11-30,48 Chemin des Dames,Gauvain de Cornouailles
472,Banquet royal #1015,2018-01-24,79 Boulevard du Roi,Morgane Pendragon
473,Déjeuner des preux #7919,2015-10-24,180 Avenue des Chevaliers,Morgane d'Orkney
474,Festin des chevaliers #4327,2007-07-18,90 Rue de la Paix,Tristan de Gaule
475,Banquet royal #8067,2024-10-03,123 Allée des Preux,Morgane d'Orkney
476,Agapes fraternelles #2643,2011-10-17,165 Boulevard du Roi,Viviane de Bretagne
477,Agapes fraternelles #3980,2022-04-26,142 Boulevard du Roi,Perceval de Cornouailles
478,Festin des chevaliers #6758,2012-01-15,124 Place d'Armes,Viviane de Bretagne
479,Souper d'apparat #2400,2023-08-11,105 Rue de la Paix,Gauvain de Lyonesse
480,Agapes fraternelles #3947,2014-04-25,77 Place d'Armes,Arthur d'Orkney
481,Festin des chevaliers #4040,2012-10-29,182 Rue de la Paix,Morgane de Galles
482,Déjeuner des preux #2445,2011-03-09,185 Rue de la Paix,Arthur de Gaule
483,Déjeuner des preux #2378,2023-06-11,66 Boulevard du Roi,Guenièvre de Gaule
484,Souper d'apparat #6996,2015-04-17,132 Place d'Armes,Viviane de Bretagne
485,Dîner de gala #6083,2009-08-28,87 Avenue des Chevaliers,Morgane de Gaule
486,Dîner de gala #3262,2021-11-14,33 Chemin des Dames,Élaine de Galles
487,Dîner de gala #7131,2015-07-31,167 Boulevard du Roi,Perceval de Lyonesse
488,Festin des chevaliers #4057,2019-03-24,72 Chemin des Dames,Perceval de Gaule
489,Festin des chevaliers #848,2010-04-26,45 Avenue des Chevaliers,Morgane de Cornouailles
490,Agapes fraternelles #4918,2024-10-21,127 Chemin des Dames,Gauvain Le Fay
491,Dîner de gala #4369,2020-04-03,193 Allée des Preux,Iseult d'Orkney
492,Souper d'apparat #7805,2024-03-22,124 Allée des Preux,Gauvain de Cornouailles
493,Agapes fraternelles #6958,2022-05-13,117 Chemin des Dames,Élaine de Bretagne
494,Dîner de gala #5949,2018-10-29,89 Allée des Preux,Arthur de Gaule
495,Banquet royal #3984,2020-11-27,16 Boulevard du Roi,Tristan de Bretagne
496,Souper d'apparat #7014,2008-08-24,179 Rue de la Paix,Guenièvre du Lac
497,Banquet royal #6370,2024-10-25,31 Boulevard du Roi,Tristan du Lac
498,Déjeuner des preux #8244,2022-11-04,186 Rue de la Paix,Arthur du Lac
499,Festin des chevaliers #5173,2022-11-16,58 Avenue des Chevaliers,Élaine Le Fay
500,Déjeuner des preux #8127,2017-11-24,6 Rue de la Paix,Morgane des Îles
501,Déjeuner des preux #3900,2019-07-03,147 Rue de la Paix,Iseult de Cornouailles
502,Festin des chevaliers #4327,2020-03-15,114 Boulevard du Roi,Morgane de Gaule
503,Agapes fraternelles #1681,2021-03-11,32 Place d'Armes,Arthur du Lac
504,Dîner de gala #2514,2024-03-17,118 Allée des Preux,Iseult du Lac
505,Festin des chevaliers #8224,2018-01-11,100 Allée des Preux,Iseult d'Orkney
506,Banquet royal #5329,2023-03-29,135 Rue de la Paix,Guenièvre de Galles
507,Agapes fraternelles #7897,2011-09-01,114 Place d'Armes,Gauvain d'Orkney
508,Déjeuner des preux #8032,2012-09-20,148 Avenue des Chevaliers,Iseult Le Fay
509,Agapes fraternelles #2844,2017-11-09,31 Avenue des Chevaliers,Arthur d'Orkney
510,Déjeuner des preux #5866,2016-04-12,130 Boulevard du Roi,Guenièvre Le Fay
511,Banquet royal #9273,2021-09-09,111 Chemin des Dames,Guenièvre de Bretagne
512,Dîner de gala #5530,2024-10-08,197 Allée des Preux,Iseult de Bretagne
513,Souper d'apparat #863,2009-03-25,147 Avenue des Chevaliers,Iseult de Gaule
514,Déjeuner des preux #2757,2022-10-20,169 Place d'Armes,Viviane de Bretagne
515,Déjeuner des preux #8257,2024-04-10,5 Place d'Armes,Arthur de Lyonesse
516,Déjeuner des preux #9276,2016-09-10,32 Allée des Preux,Tristan de Gaule
517,Agapes fraternelles #4483,2021-10-28,159 Allée des Preux,Guenièvre de Cornouailles
518,Déjeuner des preux #1503,2020-03-04,101 Allée des Preux,Lancelot de Cornouailles
519,Agapes fraternelles #6934,2011-11-27,125 Place d'Armes,Guenièvre de Bretagne
520,Souper d'apparat #9492,2020-11-13,19 Rue de la Paix,Guenièvre de Gaule
521,Déjeuner des preux #7064,2023-04-12,128 Rue de la Paix,Gauvain de Cornouailles
522,Dîner de gala #2140,2018-10-24,177 Avenue des Chevaliers,Élaine d'Orkney
523,Déjeuner des preux #1412,2003-10-30,31 Chemin des Dames,Tristan du Lac
524,Dîner de gala #8322,2021-08-17,7 Allée des Preux,Perceval de Lyonesse
525,Souper d'apparat #6901,2016-03-10,169 Place d'Armes,Arthur des Îles
526,Agapes fraternelles #9185,2023-02-23,16 Boulevard du Roi,Tristan des Îles
527,Festin des chevaliers #3430,2002-08-30,101 Avenue des Chevaliers,Viviane de Gaule
528,Banquet royal #2841,2023-10-30,59 Place d'Armes,Arthur de Cornouailles
529,Dîner de gala #7079,2008-11-01,130 Chemin des Dames,Iseult de Cornouailles
530,Déjeuner des preux #6065,2023-04-06,40 Avenue des Chevaliers,Iseult d'Orkney
531,Agapes fraternelles #7208,2023-03-19,145 Chemin des Dames,Viviane Le Fay
532,Déjeuner des preux #4493,2006-03-16,73 Allée des Preux,Élaine de Gaule
533,Festin des chevaliers #5255,2019-11-06,57 Chemin des Dames,Arthur Le Fay
534,Festin des chevaliers #9510,2018-02-26,113 Place d'Armes,Iseult de Galles
535,Festin des chevaliers #5639,2024-02-18,61 Place d'Armes,Gauvain de Gaule
536,Déjeuner des preux #7295,2020-04-12,78 Avenue des Chevaliers,Tristan Le Fay
537,Souper d'apparat #8046,2024-11-25,10 Place d'Armes,Perceval des Îles
538,Banquet royal #3004,2016-09-26,170 Place d'Armes,Perceval des Îles
539,Agapes fraternelles #1707,2020-11-17,143 Rue de la Paix,Élaine des Îles
540,Dîner de gala #9244,2022-10-03,65 Boulevard du Roi,Élaine Le Fay
541,Agapes fraternelles #8615,2014-04-05,175 Avenue des Chevaliers,Lancelot de Cornouailles
542,Déjeuner des preux #2306,2015-06-18,141 Avenue des Chevaliers,Arthur de Lyonesse
543,Déjeuner des preux #2596,2008-06-17,20 Boulevard du Roi,Perceval des Îles
544,Agapes fraternelles #6502,2020-06-07,161 Avenue des Chevaliers,Perceval de Cornouailles
545,Festin des chevaliers #9608,2018-02-06,115 Place d'Armes,Guenièvre de Gaule
546,Déjeuner des preux #8133,2016-11-02,109 Rue de la Paix,Morgane d'Orkney
547,Agapes fraternelles #3362,2020-12-02,42 Rue de la Paix,Élaine Le Fay
548,Agapes fraternelles #5909,2016-03-13,134 Allée des Preux,Gauvain de Gaule
549,Agapes fraternelles #4709,2008-09-19,85 Boulevard du Roi,Élaine de Cornouailles
550,Festin des chevaliers #4468,2016-04-28,189 Chemin des Dames,Perceval de Bretagne
551,Souper d'apparat #8868,2011-03-05,144 Place d'Armes,Lancelot de Gaule
552,Dîner de gala #643,2017-11-13,190 Rue de la Paix,Iseult de Galles
553,Souper d'apparat #8300,2020-11-14,83 Chemin des Dames,Arthur de Cornouailles
554,Dîner de gala #5696,2011-04-08,180 Avenue des Chevaliers,Arthur Pendragon
555,Souper d'apparat #7033,2024-02-08,128 Place d'Armes,Lancelot Pendragon
556,Dîner de gala #7228,2022-03-25,191 Boulevard du Roi,Lancelot d'Orkney
557,Agapes fraternelles #7680,2018-03-19,125 Place d'Armes,Élaine des Îles
558,Souper d'apparat #7731,2023-10-02,23 Boulevard du Roi,Élaine Le Fay
559,Banquet royal #7789,2011-05-11,53 Boulevard du Roi,Lancelot de Galles
560,Banquet royal #886,2021-09-04,92 Boulevard du Roi,Viviane de Cornouailles
561,Souper d'apparat #9361,2007-04-29,170 Boulevard du Roi,Lancelot du Lac
562,Agapes fraternelles #3841,2014-08-21,189 Chemin des Dames,Morgane des Îles
563,Déjeuner des preux #2591,2021-03-30,86 Allée des Preux,Élaine des Îles
564,Dîner de gala #8008,2024-05-02,30 Allée des Preux,Gauvain de Lyonesse
565,Souper d'apparat #6232,2020-09-01,147 Place d'Armes,Viviane de Galles
566,Souper d'apparat #5671,2019-10-04,46 Boulevard du Roi,Viviane d'Orkney
567,Déjeuner des preux #689,2022-11-15,97 Chemin des Dames,Gauvain de Galles
568,Agapes fraternelles #4517,2014-10-25,22 Allée des Preux,Arthur du Lac
569,Dîner de gala #6834,2020-04-14,177 Place d'Armes,Tristan Le Fay
570,Festin des chevaliers #4538,2021-05-23,5 Place d'Armes,Arthur d'Orkney
571,Souper d'apparat #5821,2022-10-14,4 Chemin des Dames,Gauvain de Gaule
